receiver_id,pair_id,condition,direction,gravity_hat_conflict,gravity_hat_aligned,gravity_hat_edited,recovery_denominator,normalized_recovery_g,valid,invalid_reasons,outcome,future_color_coordinate,future_r,future_g,future_b,fit_rmse,gravity_hat_e0,detector_coverage,max_missing_run,max_adjacent_y_jump,intervention_site,fm_calls_observed,fm_calls_expected,condition_prefix_tokens_edited,target_suffix_tokens_edited,intervention_scale,activation_delta_l2,generation_seed,output_video_path,output_video_sha256
eval_50118_low,eval_50118_low,top2_oracle_projection,low,0.01411105079950164,0.0034237917043662912,0.004365448108019613,-0.010687259095135349,0.9118898124139287,True,,E3_pass,-0.602629185313253,203.33058576793638,48.74326780504137,50.4156802195917,0.0003770261267329227,0.00467607147703423,1.0,0,0.002350452462098973,after_block_1,20,20,1088,0,1.0022815498887996,374.69887277364,17050118,videos/recovery/eval_50118_low__top2_oracle_projection.mp4,3080dbc7f848f137b45eb4701c05c7cf718987e2bc434d979cedd3a25029cc98
eval_50118_low,eval_50118_low,fit_only_controller,low,0.01411105079950164,0.0034237917043662912,0.00426891555336097,-0.010687259095135349,0.9209223018295343,True,,E3_pass,-0.6014117660775666,203.15441176470588,48.76470588235294,50.564732890143,0.0003818324673281231,0.004656485596713036,1.0,0,0.002597715406750467,after_block_1,20,20,1088,0,1.0022815498887996,375.14794921875,17050118,videos/recovery/eval_50118_low__fit_only_controller.mp4,690bd4eb91deb2729e5ad9edc99e97994287e7145a5ae8def6ec31303c6a8fad
eval_50120_high,eval_50120_high,natural_conflict,high,0.044658069523992,0.06549110474644389,0.044658069523991976,0.02083303522245189,0.0,True,,E3_fail,-0.5259860641822967,166.6336925808307,48.35246305418719,51.76108374384236,0.00659608342133315,0.03781618993633296,1.0,0,0.01915266664541415,none,20,20,0,0,0.0,0.0,17050120,videos/recovery/eval_50120_high__natural_conflict.mp4,cb169ba5909c068857d064cd3410ecccc485371232e3fe32e6cb7e3bfac58dce
eval_50120_high,eval_50120_high,full_matched_edit,high,0.044658069523992,0.06549110474644389,0.0648249019546412,0.02083303522245189,0.9680218084072209,True,,E3_pass,0.6171068656891666,46.98972699127498,92.8389423076923,198.4559223586501,0.0010021725046779313,0.06455523200219006,1.0,0,0.012755588011176044,after_block_1,20,20,1088,0,1.0,370.22724666310535,17050120,videos/recovery/eval_50120_high__full_matched_edit.mp4,4144a59b3f740770fe32c41b11b3010a38268ae5303ded43457dcec208d03832
eval_50120_high,eval_50120_high,top2_oracle_projection,high,0.044658069523992,0.06549110474644389,0.06474467072752452,0.02083303522245189,0.9641706543982159,True,,E3_pass,0.6184333464356324,46.82174057939965,92.98711810305517,198.59666871826434,0.001088149926433733,0.06439066491549002,1.0,0,0.012593523432660847,after_block_1,20,20,1088,0,1.0022815498887996,370.45030516663024,17050120,videos/recovery/eval_50120_high__top2_oracle_projection.mp4,63799ceb3bbb9325c5001c92d33c9f61b98de0177fa369219374fcb02c90fb07
eval_50120_high,eval_50120_high,fit_only_controller,high,0.044658069523992,0.06549110474644389,0.06483728953161601,0.02083303522245189,0.9686164206105091,True,,E3_pass,0.6198661903507597,46.72559701492537,92.89609716785631,199.11203083533428,0.0010859452082049152,0.06437798122863368,1.0,0,0.012616941919214142,after_block_1,20,20,1088,0,1.0022815498887996,370.66851806640625,17050120,videos/recovery/eval_50120_high__fit_only_controller.mp4,39fc35c7cd4851e893f9952147eff0b75032cb617e086dfb03b7f09fa36a30b2
eval_50122_high,eval_50122_high,natural_conflict,high,0.04548321229484729,0.06603215462204166,0.0454832122948473,0.020548942327194376,0.0,True,,E3_fail,-0.5265600820340803,164.09840714840715,47.018593014128726,50.892681744409074,0.0062261268816891455,0.03774859009008986,1.0,0,0.01564361745866094,none,20,20,0,0,0.0,0.0,17050122,videos/recovery/eval_50122_high__natural_conflict.mp4,305dc329dd0abba8354c15a918981997a52e30d22cf2b76b57a8019e677312a9
eval_50122_high,eval_50122_high,full_matched_edit,high,0.04548321229484729,0.06603215462204166,0.06536931305872862,0.020548942327194376,0.9677432758942612,True,,E3_pass,0.612864026954481,47.35096153846154,91.56041656702855,197.27090176171993,0.0013542623609256587,0.06496736317931452,1.0,0,0.014545928173729017,after_block_1,20,20,1088,0,1.0,370.2669566300537,17050122,videos/recovery/eval_50122_high__full_matched_edit.mp4,0761ac52b3286e6a9f0040de96c93e2d4726b79f6f3f6d372f330901b3432696
eval_50122_high,eval_50122_high,top2_oracle_projection,high,0.04548321229484729,0.06603215462204166,0.06513715320917632,0.020548942327194376,0.95644537813117,True,,E3_pass,0.6144363441757447,47.168675678186545,91.96821005629974,197.50519316637545,0.0014241315272101151,0.06464074905174072,1.0,0,0.014386740597215786,after_block_1,20,20,1088,0,1.0022815498887996,370.5299567167619,17050122,videos/recovery/eval_50122_high__top2_oracle_projection.mp4,aa29eb95d74f094b2e1c0acd815caefca541c68c3d97fed3eea611008e5626ea
eval_50122_high,eval_50122_high,fit_only_controller,high,0.04548321229484729,0.06603215462204166,0.0652452894302111,0.020548942327194376,0.9617077521897938,True,,E3_pass,0.6138316276298662,47.25548188491594,91.81707955546037,197.48481932039832,0.0013860061966538349,0.06468169160112816,1.0,0,0.014085779341684868,after_block_1,20,20,1088,0,1.0022815498887996,370.62164306640625,17050122,videos/recovery/eval_50122_high__fit_only_controller.mp4,29e5f1e8fcef19f0c5911b9daaacb5497728e263b67704f5dbcebbd809207575
eval_50142_low,eval_50142_low,natural_conflict,low,0.014618796304525842,0.0030716598287096595,0.014618796304525849,-0.011547136475816183,0.0,True,,E3_fail,0.5575130440983745,42.79651162790697,70.6625,150.63975155279502,0.0040416020226927765,0.03538865277285088,0.921875,4,0.006258046998852573,none,20,20,0,0,0.0,0.0,17050142,videos/recovery/eval_50142_low__natural_conflict.mp4,88e874bb80a6e8ebd312e691865af0a37d040d5d7c3131f91d1174bcacbeeecb
eval_50142_low,eval_50142_low,full_matched_edit,low,0.014618796304525842,0.0030716598287096595,0.0032003609281189703,-0.011547136475816183,0.9888542843778753,True,,E3_pass,-0.6040734164348727,201.234477124183,48.20990099009901,49.66984566103669,0.00028842957347857885,0.003574728452379251,1.0,0,0.0016692960397214351,after_block_1,20,20,1088,0,1.0,374.5679940578911,17050142,videos/recovery/eval_50142_low__full_matched_edit.mp4,e4eea2c053be8ee118954e94e3e14212721485c2fa0c399061ec02e982f76bee
eval_50142_low,eval_50142_low,top2_oracle_projection,low,0.014618796304525842,0.0030716598287096595,0.00399703217069193,-0.011547136475816183,0.9198613141950535,True,,E3_pass,-0.602018175171318,201.9853179135732,48.4238921464962,50.178260557654596,0.00030486167037087027,0.004547754505103463,1.0,0,0.001229114653351182,after_block_1,20,20,1088,0,1.0022815498887996,374.05842633433974,17050142,videos/recovery/eval_50142_low__top2_oracle_projection.mp4,3b7db1697fc357d00ce3884a730a01e1b37513ff058cfe0b9e6fd1c0c5604b3e
eval_50142_low,eval_50142_low,fit_only_controller,low,0.014618796304525842,0.0030716598287096595,0.0039332932624683865,-0.011547136475816183,0.9253812029014038,True,,E3_pass,-0.603723068079823,202.07845516847516,48.29690977977741,49.933203440923464,0.00029529178033696674,0.0045103827151809495,1.0,0,0.0012351397251814111,after_block_1,20,20,1088,0,1.0022815498887996,375.2037353515625,17050142,videos/recovery/eval_50142_low__fit_only_controller.mp4,562e967df004eae1beaed746c9d55cbca2f696e7c6ef12504f65d55d5f00ecf7
eval_50143_high,eval_50143_high,natural_conflict,high,0.04495694817064788,0.06501050769424253,0.04495694817064788,0.020053559523594652,0.0,True,,E3_fail,-0.5338560419626681,169.19949494949495,47.88821892393321,51.42028985507247,0.006883044880078306,0.03815688240390061,1.0,0,0.02118581624097915,none,20,20,0,0,0.0,0.0,17050143,videos/recovery/eval_50143_high__natural_conflict.mp4,34a322c64f3ee19a3c38dca88d18159836663ec884c78666cc20766b7c9134ff
eval_50143_high,eval_50143_high,full_matched_edit,high,0.04495694817064788,0.06501050769424253,0.06445965310186849,0.020053559523594652,0.9725308321584546,True,,E3_pass,0.617777455973119,46.98317546767701,92.7584541062802,198.85881476497167,0.0010819003405635613,0.06462791033548752,1.0,0,0.01187565273254454,after_block_1,20,20,1088,0,1.0,370.5547751542504,17050143,videos/recovery/eval_50143_high__full_matched_edit.mp4,8a9677158e90bd29b9a1d8f2adc130d67a39312ed5afb37b190d85fb6a6e5498
eval_50143_high,eval_50143_high,top2_oracle_projection,high,0.04495694817064788,0.06501050769424253,0.06452304412049605,0.020053559523594652,0.9756919177778415,True,,E3_pass,0.6153118354818109,47.191293223014014,92.6556311881188,198.15700483091788,0.0010750770853296975,0.06450137224645108,1.0,0,0.01189951996132066,after_block_1,20,20,1088,0,1.0022815498887996,370.8405660002702,17050143,videos/recovery/eval_50143_high__top2_oracle_projection.mp4,26c4e7863147549ace652fff293e30f8b779f768496eb3cfa7904315617b35b8
eval_50143_high,eval_50143_high,fit_only_controller,high,0.04495694817064788,0.06501050769424253,0.06451949608456947,0.020053559523594652,0.9755149897904486,True,,E3_pass,0.6162885317295336,47.14809716990244,92.66123708381171,198.59955995599557,0.0010739170339780658,0.06449465992502061,1.0,0,0.01198240433761577,after_block_1,20,20,1088,0,1.0022815498887996,370.6780090332031,17050143,videos/recovery/eval_50143_high__fit_only_controller.mp4,8271fe67fff27f4ee8dd0155adfd323d63a235c0761130c11bf2fbe0dab0158a
eval_50146_low,eval_50146_low,natural_conflict,low,0.011101957571796073,0.0061292427443607475,0.011101957571796092,-0.004972714827435326,0.0,True,,E3_fail,0.5709736932195201,43.10227272727273,73.45251396648045,157.8284023668639,0.005632181034680551,0.035670717631890364,0.921875,5,0.005623074289626828,none,20,20,0,0,0.0,0.0,17050146,videos/recovery/eval_50146_low__natural_conflict.mp4,bd999f65ffad3218cd5817ec254c0e1b6b2a4a9cdf7e005b88ff1f681e52dfde
eval_50146_low,eval_50146_low,full_matched_edit,low,0.011101957571796073,0.0061292427443607475,0.0061282772818708016,-0.004972714827435326,1.000194151992111,True,,E3_pass,-0.6022801666445897,201.17653956193425,48.29449443523561,49.936272978493335,0.00031572579014283044,0.005875516560490734,1.0,0,0.0022608560068606565,after_block_1,20,20,1088,0,1.0,374.92145712622903,17050146,videos/recovery/eval_50146_low__full_matched_edit.mp4,575a65885de10b320f02d5dbf4d6fd28ca348e9673cadaad17ab013170db7222
eval_50146_low,eval_50146_low,top2_oracle_projection,low,0.011101957571796073,0.0061292427443607475,0.006825465689463527,-0.004972714827435326,0.8599913791031013,True,,E3_pass,-0.6013344648755208,202.21512434241987,48.48774509803921,50.34313725490196,0.00040901636532593926,0.006536188534712941,1.0,0,0.0017520938562243238,after_block_1,20,20,1088,0,1.0022815498887996,374.84687483429815,17050146,videos/recovery/eval_50146_low__top2_oracle_projection.mp4,235760b3fd1adf130098644ee0c8aeb8a9338ad3e0a5485593a21e445c340287
eval_50146_low,eval_50146_low,fit_only_controller,low,0.011101957571796073,0.0061292427443607475,0.006822522795918303,-0.004972714827435326,0.8605831873300658,True,,E3_pass,-0.6001424008005211,201.82766990291262,48.52698505144632,50.43446601941748,0.0004265540188747285,0.006566219139260211,1.0,0,0.001841155753829371,after_block_1,20,20,1088,0,1.0022815498887996,374.6717834472656,17050146,videos/recovery/eval_50146_low__fit_only_controller.mp4,b8c954a3651bb2450a98f87fbc5887f2f20ca0958b3bbf3525747ff025ac6ebd
eval_50153_low,eval_50153_low,natural_conflict,low,0.014184984623688848,0.005319282263975514,0.01418498462368885,-0.008865702359713335,0.0,True,,E3_fail,0.5782895822042058,42.68604651162791,74.48214285714286,159.75641025641025,0.004084286399557685,0.035508962254968114,0.921875,5,0.006165050869655575,none,20,20,0,0,0.0,0.0,17050153,videos/recovery/eval_50153_low__natural_conflict.mp4,ad34044c6b16324e79e974dc49943055e1b9a036c4e4241f6b71242272090bd3
eval_50153_low,eval_50153_low,full_matched_edit,low,0.014184984623688848,0.005319282263975514,0.005155047133972829,-0.008865702359713335,1.0185247737109906,True,,E3_pass,-0.6053911949636833,201.75407766990293,48.33503515232675,49.59161091096243,0.00038913118002483773,0.004873538362207247,1.0,0,0.0016607049434211874,after_block_1,20,20,1088,0,1.0,375.8414012857263,17050153,videos/recovery/eval_50153_low__full_matched_edit.mp4,02829d84ff4c86f7274127a66fa5d50808eeb0a7f8ada46ee97ec11faed0f85d
eval_50153_low,eval_50153_low,top2_oracle_projection,low,0.014184984623688848,0.005319282263975514,0.005929343834420613,-0.008865702359713335,0.9311885797996917,True,,E3_pass,-0.6037638395461147,201.89523650102825,48.622815533980585,49.88152953226357,0.00046789186605137223,0.00562349279325293,1.0,0,0.001993031804087275,after_block_1,20,20,1088,0,1.0022815498887996,375.64782094293844,17050153,videos/recovery/eval_50153_low__top2_oracle_projection.mp4,c1510cc04f94ee24b37119c7637d75779d5de6ca6c84925d26a6c29bf729863f
eval_50153_low,eval_50153_low,fit_only_controller,low,0.014184984623688848,0.005319282263975514,0.005933858535682106,-0.008865702359713335,0.9306793475834141,True,,E3_pass,-0.6021862502816748,201.68922330097087,48.75371920883388,50.07828907845729,0.0004823542633192987,0.005626643270159826,1.0,0,0.0023483192131646957,after_block_1,20,20,1088,0,1.0022815498887996,374.8855895996094,17050153,videos/recovery/eval_50153_low__fit_only_controller.mp4,feeaf1d3ef1b41ae863d857b609970b09b9062cc07c79077100e8d51388ffe75
eval_50156_low,eval_50156_low,natural_conflict,low,0.01313886419313098,0.008062293867284987,0.013138864193130971,-0.005076570325845993,0.0,True,,E3_fail,0.5838487031109939,42.80990116801438,76.28477176831608,162.9321041461381,0.0051673569473115934,0.035340086842311005,0.9375,4,0.006293422880963462,none,20,20,0,0,0.0,0.0,17050156,videos/recovery/eval_50156_low__natural_conflict.mp4,7b9ec02b20dcfe8008995e6d871250498368685111a18c00152afa8caf9537cb
eval_50156_low,eval_50156_low,full_matched_edit,low,0.01313886419313098,0.008062293867284987,0.007921375625512947,-0.005076570325845993,1.0277585520788697,True,,E3_pass,-0.6044680888630999,202.61274509803923,48.90037887757518,49.947896655337175,0.0003789542871700408,0.007940650396839466,1.0,0,0.0021464362912964052,after_block_1,20,20,1088,0,1.0,375.2973368999788,17050156,videos/recovery/eval_50156_low__full_matched_edit.mp4,c67986aea1e3f0f1ca75fb3d7d565b7d8edbfc122aa640c2f6b490030f602c9d
eval_50156_low,eval_50156_low,top2_oracle_projection,low,0.01313886419313098,0.008062293867284987,0.008153798423737616,-0.005076570325845993,0.9819751228527734,True,,E3_pass,-0.6033824943966698,202.09240733787482,48.91532178217822,49.99018436326391,0.00037741587475408756,0.008228779936344396,1.0,0,0.002689511983930415,after_block_1,20,20,1088,0,1.0022815498887996,375.32363680003306,17050156,videos/recovery/eval_50156_low__top2_oracle_projection.mp4,64540094ca263c07f9fa5dd461475291d8ee3f175c244095524cb173cbb87bde
eval_50156_low,eval_50156_low,fit_only_controller,low,0.01313886419313098,0.008062293867284987,0.008246361794891037,-0.005076570325845993,0.9637416768031523,True,,E3_pass,-0.6026396144300478,202.38747572815532,48.97317073170731,50.180193142466955,0.00035475780012513605,0.008261134437009527,1.0,0,0.0021093953325289627,after_block_1,20,20,1088,0,1.0022815498887996,374.3830261230469,17050156,videos/recovery/eval_50156_low__fit_only_controller.mp4,30e1bafe1441744ef3711eb59aafb527550f8042442aeaafa12dc91fb3bb45dd
eval_50161_low,eval_50161_low,natural_conflict,low,0.019634812904322486,0.014359154968982714,0.01963481290432248,-0.005275657935339772,0.0,True,,E3_fail,0.600910945247767,44.87347867186577,83.17142556896655,180.00604702560008,0.0044920094990671695,0.03686033020715344,0.9375,4,0.006988488141109972,none,20,20,0,0,0.0,0.0,17050161,videos/recovery/eval_50161_low__natural_conflict.mp4,268c451585aaa57b6be6537621eaed8a2246cea0b50153815c12fd8163ca1034
eval_50161_low,eval_50161_low,full_matched_edit,low,0.019634812904322486,0.014359154968982714,0.014439323653692432,-0.005275657935339772,0.984804040426371,True,,E3_pass,-0.5992388459122316,200.725291361288,49.30179028132992,50.3007412721186,0.0004399245999714081,0.014154686533750294,1.0,0,0.00345128306253506,after_block_1,20,20,1088,0,1.0,374.0185962391537,17050161,videos/recovery/eval_50161_low__full_matched_edit.mp4,24e0402cd67f88a3337b510d053cdc2689c98d97bdacbd3cfd6e72da3a09ef42
eval_50161_low,eval_50161_low,top2_oracle_projection,low,0.019634812904322486,0.014359154968982714,0.013576429674956328,-0.005275657935339772,1.1483654368080207,True,,E3_pass,-0.5979419619231297,199.54177718832892,49.181651892500355,50.20668920550592,0.0003947909226638031,0.013415898736673893,1.0,0,0.0028691955978169537,after_block_1,20,20,1088,0,1.0022815498887996,374.0234589955066,17050161,videos/recovery/eval_50161_low__top2_oracle_projection.mp4,790f1136f13a6fc9686d690a218425dbebf51dd5805aae88e31cb04aecc95cf1
eval_50161_low,eval_50161_low,fit_only_controller,low,0.019634812904322486,0.014359154968982714,0.01364071292385319,-0.005275657935339772,1.1361805586971314,True,,E3_pass,-0.5982699465401266,199.86169003410384,49.148628066918924,50.23584882878532,0.00039516882332635224,0.013442708834308958,1.0,0,0.0028691955978169537,after_block_1,20,20,1088,0,1.0022815498887996,374.1203308105469,17050161,videos/recovery/eval_50161_low__fit_only_controller.mp4,68cd10368bef983990dde1a2c5cf0740f7e880b366031fe63557d51127c3ddb1
eval_50163_high,eval_50163_high,natural_conflict,high,0.044222422565086086,0.06493265781975895,0.044222422565086086,0.02071023525467286,0.0,True,,E3_fail,-0.5283346733825249,168.28969474236857,48.66790419760494,51.93653930610452,0.006851593905368556,0.03791661135305878,1.0,0,0.01698605186626634,none,20,20,0,0,0.0,0.0,17050163,videos/recovery/eval_50163_high__natural_conflict.mp4,d4ea7de1814073696a4040e50294e27b50a4af0348799dc95b8c8c677f50af8a
eval_50163_high,eval_50163_high,full_matched_edit,high,0.044222422565086086,0.06493265781975895,0.06414197594275904,0.02071023525467286,0.9618216853996623,True,,E3_pass,0.6151684367304253,47.44489398630266,92.92361111111111,199.12996376811594,0.001322665781764816,0.06394369566986245,1.0,0,0.013671368002076578,after_block_1,20,20,1088,0,1.0,370.2695432105685,17050163,videos/recovery/eval_50163_high__full_matched_edit.mp4,5eac94d533dc5d65ea16c8894fd803cc998c642b62c9acd6632673feac8af114
eval_50163_high,eval_50163_high,top2_oracle_projection,high,0.044222422565086086,0.06493265781975895,0.06415784426051002,0.02071023525467286,0.9625878919422655,True,,E3_pass,0.6163207645376497,47.230910633484164,92.96714311398777,198.96907241521617,0.0013614317781069616,0.06390431489170807,1.0,0,0.013894379862100736,after_block_1,20,20,1088,0,1.0022815498887996,370.5341822563833,17050163,videos/recovery/eval_50163_high__top2_oracle_projection.mp4,354cccd3db34ff0e61e18aab485eb81a334b2c55df00a2a0fd5cec309f1650b0
eval_50163_high,eval_50163_high,fit_only_controller,high,0.044222422565086086,0.06493265781975895,0.06420257975246363,0.02071023525467286,0.9647479587596385,True,,E3_pass,0.6166219348794508,47.199236425339365,92.63752647485781,199.02891651031894,0.0013639395725153363,0.06394018604964087,1.0,0,0.013638679780412,after_block_1,20,20,1088,0,1.0022815498887996,370.7542724609375,17050163,videos/recovery/eval_50163_high__fit_only_controller.mp4,74735d26040e077a45fe18adc02dbab69bc425c855ff9db84e5611a0c682765c
eval_50169_high,eval_50169_high,natural_conflict,high,0.04354035044134497,0.06420748266933733,0.04354035044134497,0.02066713222799236,0.0,True,,E3_fail,-0.5323311289252743,168.09439505218398,47.681021418468376,51.302564102564105,0.006715321237221511,0.037654630378673545,1.0,0,0.02141834656254138,none,20,20,0,0,0.0,0.0,17050169,videos/recovery/eval_50169_high__natural_conflict.mp4,eb4ff29baf2fd3a19406f68884d26d80ac9cf252d3f9920a0ecc3a6fe06df813
eval_50169_high,eval_50169_high,full_matched_edit,high,0.04354035044134497,0.06420748266933733,0.0632775289671429,0.02066713222799236,0.9550032538653392,True,,E3_pass,0.6173812316009338,46.65533980582524,91.8528789772181,197.21842520072903,0.0008878513600860745,0.06350650633602592,1.0,0,0.011932806267578533,after_block_1,20,20,1088,0,1.0,370.4758258466845,17050169,videos/recovery/eval_50169_high__full_matched_edit.mp4,84944d74b64a256b1ec8aa26b4d69030e580f3f422a0a6833071ac6326084666
eval_50169_high,eval_50169_high,top2_oracle_projection,high,0.04354035044134497,0.06420748266933733,0.06336562638550372,0.02066713222799236,0.9592659361469915,True,,E3_pass,0.6199511877520344,46.22222222222223,91.58748938235651,197.02138613861388,0.00089015698878352,0.06352118435253787,1.0,0,0.011932806267578533,after_block_1,20,20,1088,0,1.0022815498887996,370.78773986458475,17050169,videos/recovery/eval_50169_high__top2_oracle_projection.mp4,6838066af1d29066a1436a5b7158ca7b990e54e533ba60e2aedc7cad37589288
eval_50169_high,eval_50169_high,fit_only_controller,high,0.04354035044134497,0.06420748266933733,0.06340403767354315,0.02066713222799236,0.9611245049902972,True,,E3_pass,0.6195557488419298,46.27078127602865,91.59029370151728,196.9752719114276,0.0008763328207235427,0.0635296921969414,1.0,0,0.011932806267578533,after_block_1,20,20,1088,0,1.0022815498887996,370.7835998535156,17050169,videos/recovery/eval_50169_high__fit_only_controller.mp4,82914774f2aaa81111c34fc94d932837bebdb0fe290053e3a503861f98a5304f
eval_50178_low,eval_50178_low,natural_conflict,low,0.022381960370855845,0.016895079341908852,0.022381960370855842,-0.005486881028946993,0.0,True,,E3_fail,0.6011815806121373,46.70887005180199,87.1205810088163,187.5274028038734,0.003908771469851969,0.03719461007410519,0.9375,4,0.0073646679636943935,none,20,20,0,0,0.0,0.0,17050178,videos/recovery/eval_50178_low__natural_conflict.mp4,08454c054649f6b95e6a10515543a88451d169ce15dfc89974d6b50c00e86caf
eval_50178_low,eval_50178_low,full_matched_edit,low,0.022381960370855845,0.016895079341908852,0.01713271027321599,-0.005486881028946993,0.9566910727508989,True,,E3_pass,-0.6027790911417034,200.4199328906975,48.38441865972058,49.67059299447935,0.0004377186195368935,0.017318408525339404,1.0,0,0.00365954030740534,after_block_1,20,20,1088,0,1.0,375.13921067548387,17050178,videos/recovery/eval_50178_low__full_matched_edit.mp4,a7cb851d942e51e5296f9bac4818a24df1b467465b94e2bfa992157f43a96eb3
eval_50178_low,eval_50178_low,top2_oracle_projection,low,0.022381960370855845,0.016895079341908852,0.01619866643267293,-0.005486881028946993,1.1269232749100766,True,,E3_pass,-0.6031270774081314,198.12039800995024,47.71116504854369,49.04702970297029,0.00037189352485006216,0.01623580866097725,1.0,0,0.003465105213505071,after_block_1,20,20,1088,0,1.0022815498887996,374.6371728020818,17050178,videos/recovery/eval_50178_low__top2_oracle_projection.mp4,eaf0479eb76edea20ada50fcd4c177af36935851364c69200377a2c5e9268036
eval_50178_low,eval_50178_low,fit_only_controller,low,0.022381960370855845,0.016895079341908852,0.0161468731398035,-0.005486881028946993,1.1363627529297717,True,,E3_pass,-0.6027308837702912,198.06074273808065,47.758130470132485,49.09334250941756,0.00038388572007337716,0.016230448656349754,1.0,0,0.003465105213505071,after_block_1,20,20,1088,0,1.0022815498887996,374.3847961425781,17050178,videos/recovery/eval_50178_low__fit_only_controller.mp4,8e4c238a8b2a35a42f6469a2c52c13b733e61c5f039783c84c0e5ba8eb057f40
eval_50185_high,eval_50185_high,natural_conflict,high,0.0424325459093662,0.06080518889109834,0.0424325459093662,0.018372642981732135,0.0,True,,E3_fail,-0.5351071777899861,169.76265847001505,47.34720735785953,51.41103015075377,0.0067312581324037064,0.03809963637098058,1.0,0,0.015452260103755888,none,20,20,0,0,0.0,0.0,17050185,videos/recovery/eval_50185_high__natural_conflict.mp4,26a31f8f43c7857946f7598c82a5d674ea8b494016960f7f2fb7514b69e2a59b
eval_50185_high,eval_50185_high,full_matched_edit,high,0.0424325459093662,0.06080518889109834,0.060056102914244625,0.018372642981732135,0.9592281862985893,True,,E3_pass,0.6209046468501864,46.54813929668829,92.65853001004828,199.02669516082295,0.000847816447581988,0.06041230189689534,1.0,0,0.01060790509738918,after_block_1,20,20,1088,0,1.0,371.28945756990964,17050185,videos/recovery/eval_50185_high__full_matched_edit.mp4,b530e3a97d5b479adedbaf62224f2b4cf892bb4f3ba58aa45ce4c72a5e5c80d3
eval_50185_high,eval_50185_high,top2_oracle_projection,high,0.0424325459093662,0.06080518889109834,0.06092223591283298,0.018372642981732135,1.0063707231371677,True,,E3_pass,0.6252345972529865,45.98280668028355,92.59994435591977,199.41234635802766,0.0008170767414650778,0.061207945315683965,1.0,0,0.012107194233677565,after_block_1,20,20,1088,0,1.0022815498887996,371.4171012432926,17050185,videos/recovery/eval_50185_high__top2_oracle_projection.mp4,a0069f95616b430f4e852c22a39485333310fc88ae6f93d041fa44a64ecebe93
eval_50185_high,eval_50185_high,fit_only_controller,high,0.0424325459093662,0.06080518889109834,0.06090326208546517,0.018372642981732135,1.0053380014222422,True,,E3_pass,0.6256051913745848,46.01944497334348,92.54480534709194,199.814332168511,0.0008047036399466148,0.06122180440812699,1.0,0,0.012107194233677565,after_block_1,20,20,1088,0,1.0022815498887996,371.4195251464844,17050185,videos/recovery/eval_50185_high__fit_only_controller.mp4,fe4da7ef47df867a0ea6cc34da1c90091db91ae70d94355c73181337f97fc2fc
eval_50187_high,eval_50187_high,natural_conflict,high,0.04405327682922396,0.06397846749776157,0.04405327682922396,0.019925190668537603,0.0,True,,E3_fail,-0.5327746687685198,167.92883689279734,47.548285024154595,51.188611111111115,0.006665384378936255,0.03808419952108802,1.0,0,0.02232588658975776,none,20,20,0,0,0.0,0.0,17050187,videos/recovery/eval_50187_high__natural_conflict.mp4,2bd08d38eb15915167c534d7122d89b1537961c48faacea26b5fe4d72c8dda60
eval_50187_high,eval_50187_high,full_matched_edit,high,0.04405327682922396,0.06397846749776157,0.0633525819610931,0.019925190668537603,0.9685882284852232,True,,E3_pass,0.6175929825249221,47.242549128009244,93.07371051869023,199.8373786407767,0.0008442308291577356,0.06347916146199216,1.0,0,0.012095258427624711,after_block_1,20,20,1088,0,1.0,370.1082991265174,17050187,videos/recovery/eval_50187_high__full_matched_edit.mp4,25a67b5096cc0b689ab931b22ed4790b715953230e9785f3cc41b6284da6431d
eval_50187_high,eval_50187_high,top2_oracle_projection,high,0.04405327682922396,0.06397846749776157,0.0634029324417649,0.019925190668537603,0.9711152045884583,True,,E3_pass,0.6173961026017057,47.14935944813993,92.8847386292984,199.31629220233089,0.0008638413189805394,0.06352298443939144,1.0,0,0.01273879226635144,after_block_1,20,20,1088,0,1.0022815498887996,370.3633812033946,17050187,videos/recovery/eval_50187_high__top2_oracle_projection.mp4,1d2a81828c1d9bf04d2ae57b13cdb2aab50265375bef6f2edff4775a5f424b69
eval_50187_high,eval_50187_high,fit_only_controller,high,0.04405327682922396,0.06397846749776157,0.06327623516632819,0.019925190668537603,0.9647565565060202,True,,E3_pass,0.6187953844355999,46.90974205216067,92.86133080748283,199.20344827586206,0.0008864790683683323,0.0635022033512284,1.0,0,0.012598848076321278,after_block_1,20,20,1088,0,1.0022815498887996,370.7889099121094,17050187,videos/recovery/eval_50187_high__fit_only_controller.mp4,60a1610f716f7676a7c5ed1e0fd7ea18d09c399259d906c16bd014495fada826
eval_50194_low,eval_50194_low,natural_conflict,low,0.022283532288386827,0.015242655007474305,0.02228353228838683,-0.007040877280912522,0.0,True,,E3_fail,0.5954520446975828,47.123684210526314,86.17773224043717,185.84589871716196,0.0044951100720780676,0.03738926966996558,0.9375,4,0.006500864221240521,none,20,20,0,0,0.0,0.0,17050194,videos/recovery/eval_50194_low__natural_conflict.mp4,c4b14fa5164ba95ac2160816ffe0d8618b31cd01564e3ff2295ceffae2b7632a
