task,model_seed,checkpoint_step,history_regime,trajectory_id,pair_id,generation_seed,hue_u,input_r,input_g,input_b,true_gravity_band,gravity_true,gravity_hat_e3,gravity_hat_e0,fit_rmse,valid,invalid_reasons,outcome,future_r,future_g,future_b,future_color_coordinate,detector_coverage,max_missing_run,max_adjacent_y_jump,output_video_path,output_video_sha256
free_fall,3407,100000,Short,eval_50000,eval_50000_low,17050000,0.0,235,48,48,low,0.023113878874517577,0.024090579962015267,0.021854821413522303,0.0007083325476469011,True,,E3_pass,205.9667230873392,50.95641007599212,51.27336759946697,-0.6013578796168797,1.0,0,0.00587778640346015,videos/behavior/eval_50000_low__short__u00.mp4,f277005bd15f338fdfb6c254b2861e423551aa6fb9910545234b1fffd2fd7aa5
free_fall,3407,100000,Short,eval_50000,eval_50000_low,17050000,0.3,179,65,104,low,0.023113878874517577,0.0248767092793911,0.025051369989245374,0.0015917978710214904,True,,E3_pass,168.49674083769634,64.39683012803899,76.55543900543901,-0.3751907119990163,1.0,0,0.0058215583817730066,videos/behavior/eval_50000_low__short__u03.mp4,f929f9f2daef840534b29a0626972d32fe86dfdbfa04550da76d2404af76c99d
free_fall,3407,100000,Short,eval_50000,eval_50000_low,17050000,0.6,123,83,160,low,0.023113878874517577,0.024642226971825713,0.030640470384430563,0.005682514319946769,True,,E3_pass,106.95595023078467,86.5804666958808,127.08450216450217,0.08600458479596912,1.0,0,0.006853847216466535,videos/behavior/eval_50000_low__short__u06.mp4,0562d71876c25d3ae1956d05ac18383009734408688bdde821358cacf0cfee83
free_fall,3407,100000,Short,eval_50000,eval_50000_low,17050000,0.9,67,100,216,low,0.023113878874517577,0.02439157416617326,0.034699161294764774,0.003975407196752079,True,,E3_pass,55.08065742775055,88.40247028336432,184.66744687565748,0.5405122589995984,1.0,0,0.006605853888071778,videos/behavior/eval_50000_low__short__u09.mp4,9f10f7ccf0288dbc0c1c992f3ebbf62a2083f0251a1234d962232d29ccf7c410
free_fall,3407,100000,Short,eval_50001,eval_50001_low,17050001,0.1,216,54,67,low,0.02276558972269709,0.02422648881701326,0.022520816321398452,0.0007045401130846329,True,,E3_pass,197.12794563766533,55.317945984363895,58.93726221832016,-0.5396698933697581,1.0,0,0.0043119610048742985,videos/behavior/eval_50001_low__short__u01.mp4,8ddff88c095427cab4d738bddaa58887578c96ba871eb25cfa8c1d27d6bbbbe4
free_fall,3407,100000,Short,eval_50001,eval_50001_low,17050001,0.4,160,71,123,low,0.02276558972269709,0.02384388958671837,0.026445223464040046,0.0029466316482112103,True,,E3_pass,147.31034482758622,72.84850758180367,91.08423913043478,-0.23585311697790953,1.0,0,0.006561679790026198,videos/behavior/eval_50001_low__short__u04.mp4,21432c8cb35fd8efdf698adcf81f220e3cfc7fffe8868ebc80e5a43718950ed5
free_fall,3407,100000,Short,eval_50001,eval_50001_low,17050001,0.7,104,89,179,low,0.02276558972269709,0.02481260821290678,0.03226845916326735,0.005948641961581881,True,,E3_fail,87.6849233252623,86.78209947946789,149.56192839418645,0.26081275523982606,1.0,0,0.00722943572450796,videos/behavior/eval_50001_low__short__u07.mp4,9860aabbd854dc42654ed1d62bb029bdde186a1a16974cbf0eb9322e82233775
free_fall,3407,100000,Short,eval_50001,eval_50001_low,17050001,1.0,48,106,235,low,0.02276558972269709,0.02331965214305128,0.035513491499262244,0.0037620085512752033,True,,E3_pass,47.935329560721414,90.33052111873695,194.217277486911,0.6040899154862897,1.0,0,0.006463701631748919,videos/behavior/eval_50001_low__short__u10.mp4,2d172950e8c1071cca689f55084ba89027140c2e4fd270d1fb03800ded62fdde
free_fall,3407,100000,Short,eval_50002,eval_50002_low,17050002,0.2,198,60,85,low,0.01784931609265929,0.01925196035423423,0.017985642856615084,0.0006385152494187925,True,,E3_pass,188.1582286432161,58.80809691546078,65.58040404040403,-0.48308695962609116,1.0,0,0.003800576908084552,videos/behavior/eval_50002_low__short__u02.mp4,daebabe37f8d58692ad5a1ec25840cc6f3bc41659c4bb85fbb85b29f0480f525
free_fall,3407,100000,Short,eval_50002,eval_50002_low,17050002,0.5,142,77,142,low,0.01784931609265929,0.020848919912472584,0.02366165602744522,0.0027580022434914643,True,,E3_fail,132.0203488372093,79.35912164758318,103.52586206896552,-0.12097195984865097,1.0,0,0.004491888178407288,videos/behavior/eval_50002_low__short__u05.mp4,d3c7c5916854ee819b3940399e8f6cc5670252b488636571f29daf9d29d51f9f
free_fall,3407,100000,Short,eval_50002,eval_50002_low,17050002,0.8,85,94,198,low,0.01784931609265929,0.021195765549869655,0.031282298131833614,0.004593726413684937,True,,E3_fail,71.28892423577594,87.44243490728974,166.2259397396519,0.3997097862207786,1.0,0,0.006135021571362698,videos/behavior/eval_50002_low__short__u08.mp4,67d12d6e49961f909d4966d7e8b8278b4a70464505ef7f727c69ccd2ba038800
free_fall,3407,100000,Short,eval_50003,eval_50003_low,17050003,0.0,235,48,48,low,0.023332338981242467,0.024162864150991146,0.02199012654617212,0.0007341088142979533,True,,E3_pass,205.54091255807504,51.095923813029074,51.09592822636301,-0.601803637621293,1.0,0,0.004822420983481068,videos/behavior/eval_50003_low__short__u00.mp4,7281aaad10908c4baf3855c87a72aa916170bebc4ee6ec60e1deb7a40ee68837
free_fall,3407,100000,Short,eval_50003,eval_50003_low,17050003,0.3,179,65,104,low,0.023332338981242467,0.024468022065270163,0.025208136329165274,0.001574889301968839,True,,E3_pass,167.70435938330675,65.02631578947368,77.0670425560478,-0.3702937357433415,1.0,0,0.004980091657390995,videos/behavior/eval_50003_low__short__u03.mp4,010da8ccd943f31dee7fa51b00026777085d94607e72ba203aa29d9a5a314d57
free_fall,3407,100000,Short,eval_50003,eval_50003_low,17050003,0.6,123,83,160,low,0.023332338981242467,0.023778426278392696,0.030961605701466065,0.006515466412309798,True,,E3_pass,107.01686217008799,84.87674150147282,127.18121449408875,0.08609956414336788,1.0,0,0.010676699171727755,videos/behavior/eval_50003_low__short__u06.mp4,48bc651cceea605717678a21342ea2fef8073b6952c6be7d3f97a60de28369b1
free_fall,3407,100000,Short,eval_50003,eval_50003_low,17050003,0.9,67,100,216,low,0.023332338981242467,0.02290663934072383,0.03465621227911068,0.004499334094000405,True,,E3_pass,56.55187074829932,89.83333333333333,187.52271781642673,0.5366017324388308,1.0,0,0.0062087330498632465,videos/behavior/eval_50003_low__short__u09.mp4,3e97f15920a7d0d17678b16768ec9cd25bc32941c83c7c91217d693c021bac46
free_fall,3407,100000,Short,eval_50004,eval_50004_low,17050004,0.1,216,54,67,low,0.011105217056557454,0.009561255601202221,0.009664226140746593,0.000458584217321033,True,,E3_pass,196.59229137199435,54.09628328943518,58.111755578542926,-0.5436919336438473,1.0,0,0.0027779476400535685,videos/behavior/eval_50004_low__short__u01.mp4,e8d62bdb4bac5643e324b7a539e057537a384ee762e47edbbbcc2b11325791a1
free_fall,3407,100000,Short,eval_50004,eval_50004_low,17050004,0.4,160,71,123,low,0.011105217056557454,0.014247267113331654,0.012714619248040562,0.0011034077085166458,True,,E3_fail,150.54724880382776,67.94076655052265,83.16823529411764,-0.2882950343224699,1.0,0,0.004760809393207777,videos/behavior/eval_50004_low__short__u04.mp4,a717950a2ad1b44a5b5c49e29d20665790078c02a6f1a1a09754aa0fa7746079
free_fall,3407,100000,Short,eval_50004,eval_50004_low,17050004,0.7,104,89,179,low,0.011105217056557454,0.018886361224946344,0.023698490485636572,0.0023404981668213912,True,,E3_fail,83.89590330928914,77.39763095551461,121.87862690108942,0.18458418324642775,1.0,0,0.005104534346999756,videos/behavior/eval_50004_low__short__u07.mp4,f142939fae3b5c88f69c946567f4cb6f0a199badd25d14b1e4d83ffc13ec23f5
free_fall,3407,100000,Short,eval_50004,eval_50004_low,17050004,1.0,48,106,235,low,0.011105217056557454,0.013390509125719655,0.032590741542440765,0.005708132266703318,True,,E3_fail,44.491918787150205,79.62615252383185,168.415625,0.5820540879318926,1.0,0,0.013796276032711052,videos/behavior/eval_50004_low__short__u10.mp4,9525674525b55264a2e6c27b2343caf2d4f92c73246b94df732fca5ea4ae148a
free_fall,3407,100000,Short,eval_50005,eval_50005_low,17050005,0.2,198,60,85,low,0.007266470942510986,0.005465297826161324,0.0059991213673276905,0.0005116952149633879,True,,E3_pass,183.86747487437185,56.21287878787879,63.93727272727273,-0.48397055870733735,1.0,0,0.0017108463536299467,videos/behavior/eval_50005_low__short__u02.mp4,998a834b32745c9fe6de1d35904728c4828d7fdc69996e743283e9068017dddb
free_fall,3407,100000,Short,eval_50005,eval_50005_low,17050005,0.5,142,77,142,low,0.007266470942510986,0.009697329150870385,0.010465255507141726,0.0016729443979734341,True,,E3_fail,121.91776315789474,71.65716778133178,92.39033481994275,-0.13778027343141,1.0,0,0.0034033649379603403,videos/behavior/eval_50005_low__short__u05.mp4,bf68e4668efd8529116270ba454ecb3a5eb6fc94e6f9a8164935f7842609c964
free_fall,3407,100000,Short,eval_50005,eval_50005_low,17050005,0.8,85,94,198,low,0.007266470942510986,0.019426972767888018,0.025491612703178453,0.0028992636265780117,True,,E3_fail,62.93497267759563,69.79516806722688,124.47701597195169,0.32837836969670503,1.0,0,0.005474680671531007,videos/behavior/eval_50005_low__short__u08.mp4,d368dc9bbc17ac748cf95007ca5bdc9d75c1a34c289b7a108d9405f0ea8ed924
free_fall,3407,100000,Short,eval_50006,eval_50006_low,17050006,0.0,235,48,48,low,0.024835897363773504,0.0248135240194381,0.023553801555970456,0.0006330851558961783,True,,E3_pass,204.16046649301444,50.59473914243651,50.944729542302355,-0.6005982603721653,1.0,0,0.004924620271522628,videos/behavior/eval_50006_low__short__u00.mp4,40207b68ff50dfec255955aa88f1c3667c4da1b480611703819d674c1f4680ff
free_fall,3407,100000,Short,eval_50006,eval_50006_low,17050006,0.3,179,65,104,low,0.024835897363773504,0.025058251705467806,0.026693710972869544,0.0022651634257530003,True,,E3_pass,165.8861638632664,64.73785729636793,77.20575048732944,-0.364801986988504,1.0,0,0.0052189242638642774,videos/behavior/eval_50006_low__short__u03.mp4,bf98ef6a3d1e4fc0e62c1b579fffb4baf54277a6e1f7ddea47432e125160e56f
free_fall,3407,100000,Short,eval_50006,eval_50006_low,17050006,0.6,123,83,160,low,0.024835897363773504,0.024270955197031877,0.03214277335645321,0.007076437347485432,True,,E3_pass,103.67134250018482,86.49157955865273,128.21858288770053,0.105857295639106,1.0,0,0.00821638054483953,videos/behavior/eval_50006_low__short__u06.mp4,a54cd576300d5ae40911beb64ad24609104362f9bfde3b85acfc7c45b6159fde
free_fall,3407,100000,Short,eval_50006,eval_50006_low,17050006,0.9,67,100,216,low,0.024835897363773504,0.024510326242199114,0.03508249954825801,0.004234580987774825,True,,E3_pass,55.80490268609151,89.45103092783505,184.1841575091575,0.5349379455822668,1.0,0,0.006517845800972255,videos/behavior/eval_50006_low__short__u09.mp4,8d6afc4225932cb47891661993f7a97fd4567bba31d1f577db01003b1abb6058
free_fall,3407,100000,Short,eval_50007,eval_50007_low,17050007,0.1,216,54,67,low,0.019135497844274294,0.020639621679990006,0.019049139820087938,0.0006982412311182905,True,,E3_pass,197.2483897703055,54.30344827586207,58.36132576672301,-0.5433559663872098,1.0,0,0.003980171399125654,videos/behavior/eval_50007_low__short__u01.mp4,0efbcfa87f79b83b00565fa03d9a5c8a32bc9b8a3b647a99a308219b58ddea88
free_fall,3407,100000,Short,eval_50007,eval_50007_low,17050007,0.4,160,71,123,low,0.019135497844274294,0.021353130804886038,0.02342554998748154,0.0019883594340534324,True,,E3_fail,150.12787267080745,71.34273772204807,89.58763169949611,-0.2525503768742083,1.0,0,0.004235786316184265,videos/behavior/eval_50007_low__short__u04.mp4,1cf8653e56de7d9b6fbbc863ce1ed508077f4b5a3e28f851be086cac7e4b4753
free_fall,3407,100000,Short,eval_50007,eval_50007_low,17050007,0.7,104,89,179,low,0.019135497844274294,0.02182284061683786,0.029860994769994917,0.005391842848944269,True,,E3_fail,86.62829131652661,85.51410256410256,145.93340699815838,0.25500809510508604,1.0,0,0.00623579770649485,videos/behavior/eval_50007_low__short__u07.mp4,f8bd4bad5b785a230bddd2c55d325597d8677837ad1746767b356dd7bdfa4a32
free_fall,3407,100000,Short,eval_50007,eval_50007_low,17050007,1.0,48,106,235,low,0.019135497844274294,0.017961124463304296,0.034839525619068855,0.005168735796793903,True,,E3_pass,46.67413263065437,88.78315552086045,190.27422369177688,0.6060396167750401,1.0,0,0.006198821210803507,videos/behavior/eval_50007_low__short__u10.mp4,d9a08b3cda964d86245820fb040090e732ddb345217f42c2c2122e870859196a
free_fall,3407,100000,Short,eval_50008,eval_50008_low,17050008,0.2,198,60,85,low,0.012716991647999366,0.013150734543203606,0.012163785146506416,0.0006966892188762826,True,,E3_pass,186.41379396984925,58.01270053475936,65.14030150753769,-0.48209707034252114,1.0,0,0.00293545749451507,videos/behavior/eval_50008_low__short__u02.mp4,6007547edf31f06faf934097e52e32752524ab5cf49d75f4d999b555468b5575
free_fall,3407,100000,Short,eval_50008,eval_50008_low,17050008,0.5,142,77,142,low,0.012716991647999366,0.018703219899138156,0.01825040077749372,0.001401029178952698,True,,E3_fail,131.4480418045896,76.83781124649965,98.80742842063597,-0.1417582537866566,1.0,0,0.004196962225470946,videos/behavior/eval_50008_low__short__u05.mp4,a3258859fdc1f45cf3202155af5973cf778feb5a205de7a3af2d75eab78ee8f7
free_fall,3407,100000,Short,eval_50008,eval_50008_low,17050008,0.8,85,94,198,low,0.012716991647999366,0.02001155981239334,0.028358605180176136,0.0040691843513588075,True,,E3_fail,67.9150824713447,81.22173524150267,145.8310570381999,0.3645257628775821,1.0,0,0.00666666666666671,videos/behavior/eval_50008_low__short__u08.mp4,e635d5034517c0103443e35c2903a7143267ce4bf2b17a8dbc95742a7e4cfad5
free_fall,3407,100000,Short,eval_50009,eval_50009_low,17050009,0.0,235,48,48,low,0.020923718886327523,0.022049041583461052,0.020000008086341683,0.0006797784494730906,True,,E3_pass,207.09063568010936,50.66105769230769,50.949391490152365,-0.6051047424783061,1.0,0,0.004492816588077431,videos/behavior/eval_50009_low__short__u00.mp4,eadc2d95e7f76a17268e53001a063fa7eebdc83a85f7b1df6020cdc987e62965
free_fall,3407,100000,Short,eval_50009,eval_50009_low,17050009,0.3,179,65,104,low,0.020923718886327523,0.023225496828884428,0.02324483341970602,0.0013585817834311893,True,,E3_fail,169.70547767018354,63.01015228426396,75.46791443850267,-0.38437108701381695,1.0,0,0.004410075522455648,videos/behavior/eval_50009_low__short__u03.mp4,0ec008dd5357c7ad652519cd8a0298accaec4256d330cddea44f49f20066a0a2
free_fall,3407,100000,Short,eval_50009,eval_50009_low,17050009,0.6,123,83,160,low,0.020923718886327523,0.022295995029987165,0.028952142236937987,0.0061862666604762875,True,,E3_pass,107.74951267056531,86.31264367816092,125.9687133675573,0.07795370094080772,1.0,0,0.0072657348608571315,videos/behavior/eval_50009_low__short__u06.mp4,3a6b97739844e90f8aca545b5253d80d37ce8ef57179bf71edff6e0a3775e905
free_fall,3407,100000,Short,eval_50009,eval_50009_low,17050009,0.9,67,100,216,low,0.020923718886327523,0.022012929310859516,0.034276564133740674,0.004932377881909517,True,,E3_pass,56.49276300644567,89.2865910109004,185.4951769449007,0.5330943929040078,1.0,0,0.007449068866391628,videos/behavior/eval_50009_low__short__u09.mp4,8194a8f2d4ba21976b0c8ad6dcecbfe1adcd023b851a6c3c6d4fad3b7993e35a
free_fall,3407,100000,Short,eval_50010,eval_50010_low,17050010,0.1,216,54,67,low,0.007786734993212159,0.006234544854481425,0.006501727509303133,0.00042119517303177876,True,,E3_pass,196.2439024390244,55.29591104734577,59.22303921568627,-0.5363545761961448,1.0,0,0.0017978094929614885,videos/behavior/eval_50010_low__short__u01.mp4,22b8d4729d95a07875461ca5270a0cfb89da9948d25d6ff57982b0f60f904bf6
free_fall,3407,100000,Short,eval_50010,eval_50010_low,17050010,0.4,160,71,123,low,0.007786734993212159,0.008656411490932629,0.008416357336974071,0.0011816261668760716,True,,E3_pass,148.2194958908419,66.90112701972285,82.23055364905056,-0.2863481364987423,1.0,0,0.002736662745694507,videos/behavior/eval_50010_low__short__u04.mp4,a10657be5ec67df6eea9655c9498d09cd43794c72a413bfc2959161886859676
free_fall,3407,100000,Short,eval_50010,eval_50010_low,17050010,0.7,104,89,179,low,0.007786734993212159,0.017598740622773636,0.021051504785586962,0.0022771824599948534,True,,E3_fail,81.02916666666667,73.75716918740174,119.37250288129081,0.19133241904178913,1.0,0,0.007139208876922654,videos/behavior/eval_50010_low__short__u07.mp4,78941c2a36f7cc43c25ba7c5c0ec30b664fe015b643bfec0b187f8d46af4ccf7
free_fall,3407,100000,Short,eval_50010,eval_50010_low,17050010,1.0,48,106,235,low,0.007786734993212159,0.011259054066017843,0.030985592541261285,0.004748216823902795,True,,E3_fail,42.25148828108738,74.19849673202614,158.74804183164053,0.5795861984613448,1.0,0,0.0060095936283826035,videos/behavior/eval_50010_low__short__u10.mp4,428bbd179d74133480fed5b101e57409f04ffeca904758b6325e210086f9b866
free_fall,3407,100000,Short,eval_50011,eval_50011_low,17050011,0.2,198,60,85,low,0.013599032933182768,0.01429104538232338,0.013280560444422126,0.0005967861439553115,True,,E3_pass,186.6004797979798,57.676759431676146,64.37522470127948,-0.4870003466692553,1.0,0,0.0028071015530810595,videos/behavior/eval_50011_low__short__u02.mp4,80c64671aa24bb7732d6d61f0cff8823c3e309673463bb6704242143549d28cb
free_fall,3407,100000,Short,eval_50011,eval_50011_low,17050011,0.5,142,77,142,low,0.013599032933182768,0.019082221429970448,0.01914893636633498,0.0016708544841900087,True,,E3_fail,130.68921417565485,77.06395348837209,98.34258774227344,-0.14123203049754823,1.0,0,0.004563034812699707,videos/behavior/eval_50011_low__short__u05.mp4,8b2b7cb2398a64010e45d686fc5153f631f34502d108254ec6f65f5830333358
free_fall,3407,100000,Short,eval_50011,eval_50011_low,17050011,0.8,85,94,198,low,0.013599032933182768,0.01912143643103112,0.028975651388265373,0.004319147726231786,True,,E3_fail,67.83768391077362,81.57626988984089,149.13461342309262,0.37468806161563994,1.0,0,0.008060940911797765,videos/behavior/eval_50011_low__short__u08.mp4,a2580f380b77dddfd958643c05a5fa0050b4aa461e68a29d49ff2e156007e77f
free_fall,3407,100000,Short,eval_50012,eval_50012_low,17050012,0.0,235,48,48,low,0.012525382764279998,0.010822304270864027,0.0111547520423629,0.0004402096295130688,True,,E3_pass,204.43523124013583,51.03389850382253,51.56934643618281,-0.5971216850552944,1.0,0,0.0028703308638143854,videos/behavior/eval_50012_low__short__u00.mp4,95c799a476c3ca50a6eca94b03d8e34555a25b159a83a2f85241f03ec657bd1a
free_fall,3407,100000,Short,eval_50012,eval_50012_low,17050012,0.3,179,65,104,low,0.012525382764279998,0.014533084867728918,0.013131303539127177,0.0008734537981420903,True,,E3_fail,169.11844665750914,63.07135511547276,73.82549857549857,-0.39224253146385124,1.0,0,0.00314965061991368,videos/behavior/eval_50012_low__short__u03.mp4,6ee74dcce19a2fcbe52b9e393fe2d7432f17d7b4363e04274a521eeb4a38a2e3
free_fall,3407,100000,Short,eval_50012,eval_50012_low,17050012,0.6,123,83,160,low,0.012525382764279998,0.019395001811707883,0.0216786116386166,0.0024944575504850137,True,,E3_fail,106.62880874505078,81.70536540240518,114.11886179788083,0.03393038320362855,1.0,0,0.0050553443672232135,videos/behavior/eval_50012_low__short__u06.mp4,3d732d92d55ae067a27356288fb15ded38e92c067bb7c13a7f0a609f23298cd2
free_fall,3407,100000,Short,eval_50012,eval_50012_low,17050012,0.9,67,100,216,low,0.012525382764279998,0.015950902096979046,0.03099313573920617,0.005106819150719747,True,,E3_fail,50.762288675908025,79.34529801324504,163.0212362030905,0.5251057002204473,1.0,0,0.007643622860395549,videos/behavior/eval_50012_low__short__u09.mp4,a0cd9dd4e13f66960bc2cf67ead9a2eb5d65cf8f6237a510faf86f8af5bdff4c
free_fall,3407,100000,Short,eval_50013,eval_50013_low,17050013,0.1,216,54,67,low,0.017414317598493944,0.017477865757217163,0.016658076709028056,0.0004742407071361492,True,,E3_pass,197.07819225251075,54.124378109452735,58.48009950248756,-0.5423345562306995,1.0,0,0.0032949101443455753,videos/behavior/eval_50013_low__short__u01.mp4,23ce215e098b54717ad8611088ebd52e5cd17bc0112632f1d2e3e3ef4764497c
free_fall,3407,100000,Short,eval_50013,eval_50013_low,17050013,0.4,160,71,123,low,0.017414317598493944,0.019810046669160822,0.020765776489262994,0.0015475031335498524,True,,E3_fail,151.2556786294491,71.08505828785482,88.46407185628743,-0.2619375610308653,1.0,0,0.004512663972786823,videos/behavior/eval_50013_low__short__u04.mp4,9e2cf73bbedbf1beb93c43072b312a7dcaa05599ea7f0b55a66897d78ac2ef8f
free_fall,3407,100000,Short,eval_50013,eval_50013_low,17050013,0.7,104,89,179,low,0.017414317598493944,0.020413943626683133,0.028291055954196828,0.004812199496508617,True,,E3_fail,87.78137580181377,85.31320240043644,140.67397383638257,0.23152269412090518,1.0,0,0.010350802422989025,videos/behavior/eval_50013_low__short__u07.mp4,39c53f348fa942bb52d4870c7c7a71db9a59c88297624a14cb60119292c652e2
free_fall,3407,100000,Short,eval_50013,eval_50013_low,17050013,1.0,48,106,235,low,0.017414317598493944,0.01599432940855949,0.03436374723119281,0.005735521090792066,True,,E3_pass,45.33736559139785,86.59031491384432,188.24728260869566,0.6118121123049044,1.0,0,0.007197841770107738,videos/behavior/eval_50013_low__short__u10.mp4,541193c2edcd473eae60af3a29b2e3a84009c8c67964f4c122035b5393fa4b78
free_fall,3407,100000,Short,eval_50014,eval_50014_low,17050014,0.2,198,60,85,low,0.022614128595001778,0.02393850704391239,0.02311484624733369,0.0008183222379743181,True,,E3_pass,186.67871925029283,57.94642857142857,65.28827812158718,-0.48177119382640454,1.0,0,0.004225266283553242,videos/behavior/eval_50014_low__short__u02.mp4,062c79ecc48761e22d85066a108901d4fa8f391103f30486d2735a57ca559644
free_fall,3407,100000,Short,eval_50014,eval_50014_low,17050014,0.5,142,77,142,low,0.022614128595001778,0.02168740180019292,0.027578912133703337,0.0045116572423203076,True,,E3_pass,127.10874318778174,79.27378048780488,106.38478464757233,-0.08875602990941418,1.0,0,0.006234950399986228,videos/behavior/eval_50014_low__short__u05.mp4,a1fd2d3cbfea4b1c60e5b02159503b635ab2f11a768c02a0e35c7a113e8c8440
free_fall,3407,100000,Short,eval_50014,eval_50014_low,17050014,0.8,85,94,198,low,0.022614128595001778,0.024537367286602316,0.033656092133439085,0.0050840513740519335,True,,E3_pass,70.77839015637016,87.97568085922516,171.12368421052633,0.41481783203711,1.0,0,0.007202229680033256,videos/behavior/eval_50014_low__short__u08.mp4,ee647acfaa8443f5f4def716d452d71d768d1ede59aae1081c4007bb15ddc608
free_fall,3407,100000,Short,eval_50015,eval_50015_low,17050015,0.0,235,48,48,low,0.02469411667584542,0.024306703678021045,0.023358486105007414,0.0005343853039025038,True,,E3_pass,205.8313127090301,51.62227381454903,51.532195588771415,-0.5995376661625038,1.0,0,0.004505206080009261,videos/behavior/eval_50015_low__short__u00.mp4,7be379426bd7f0fd18bef41911085dfcc4b33036fa131fc6100f7ac6a0e9a231
free_fall,3407,100000,Short,eval_50015,eval_50015_low,17050015,0.3,179,65,104,low,0.02469411667584542,0.024368435671738478,0.026541179210800604,0.002139836408350977,True,,E3_pass,166.97877422140658,65.00027418293485,78.1642397469459,-0.36229682027947213,1.0,0,0.0047839072199308275,videos/behavior/eval_50015_low__short__u03.mp4,106d9f2f226ab5d2436ce0f6f4c44736358b9ec202a42b9d65b4a5affaf72c90
free_fall,3407,100000,Short,eval_50015,eval_50015_low,17050015,0.6,123,83,160,low,0.02469411667584542,0.022963194561869064,0.03174422950594647,0.007074206853365719,True,,E3_pass,105.9256968641115,86.15846877673225,129.27216748768473,0.09926310635479556,1.0,0,0.007449784435992646,videos/behavior/eval_50015_low__short__u06.mp4,a7086f1a4be10d15f8ba6c084d2512b38713d37bb7346051681631a032ee80c5
free_fall,3407,100000,Short,eval_50015,eval_50015_low,17050015,0.9,67,100,216,low,0.02469411667584542,0.023699494476343806,0.0350263111076268,0.0043716049407858636,True,,E3_pass,56.60475641869651,90.60338241946022,189.15987096091808,0.5393579863609619,1.0,0,0.0066195287279614545,videos/behavior/eval_50015_low__short__u09.mp4,8a72edcda91faea25026926604acedcf579ff69beb37e0afd80aea1c9bf71f37
free_fall,3407,100000,Short,eval_50016,eval_50016_low,17050016,0.1,216,54,67,low,0.024402419060996557,0.024780992456493435,0.024100539167416866,0.0006439775515397735,True,,E3_pass,196.06239128333976,53.78269697535474,57.73991849796245,-0.5450008429969265,1.0,0,0.004337541179772808,videos/behavior/eval_50016_low__short__u01.mp4,25f617675fa77ee4a31f31d314edc7e4e5044eed532410db2674e90d3e5f5cbd
free_fall,3407,100000,Short,eval_50016,eval_50016_low,17050016,0.4,160,71,123,low,0.024402419060996557,0.024101847647761708,0.028120637030561953,0.003431571656586627,True,,E3_pass,143.7533068783069,71.98776116511124,91.25591787439615,-0.22338437590759597,1.0,0,0.005514338797538043,videos/behavior/eval_50016_low__short__u04.mp4,d92898751a6d56dcf0bef4b656ed446c4c617d9b9360509bde4ff6f06d6a0d74
free_fall,3407,100000,Short,eval_50016,eval_50016_low,17050016,0.7,104,89,179,low,0.024402419060996557,0.026391705505377457,0.033416124424987446,0.006206131722216047,True,,E3_pass,86.55035317155046,86.68509839220312,150.96742995923324,0.2712094898267585,1.0,0,0.0072641936825308395,videos/behavior/eval_50016_low__short__u07.mp4,2e99865805ce806ca5969d120df848722c1746d8ccb8db1b3fecf410a9c34ac4
free_fall,3407,100000,Short,eval_50016,eval_50016_low,17050016,1.0,48,106,235,low,0.024402419060996557,0.023848351290759698,0.0360777229758648,0.0035552452575860266,True,,E3_pass,46.95276809910956,90.85749089603529,194.8992642195767,0.6117231875294674,1.0,0,0.006716678020881162,videos/behavior/eval_50016_low__short__u10.mp4,9c7c86e5ffa1ecc2e5912b7cd9335d81ee4a488844af61c356ca34403a6fdf5d
free_fall,3407,100000,Short,eval_50017,eval_50017_low,17050017,0.2,198,60,85,low,0.0075862333014470144,0.006046263317653605,0.006367659656944419,0.00045781060425234516,True,,E3_pass,185.7381858788894,57.884736180904525,65.22906197654942,-0.48017868838309413,1.0,0,0.0017000226068919488,videos/behavior/eval_50017_low__short__u02.mp4,9c53ec5ae60250f81a232e5c123dbc8de6ae6572e05360a9d93ef0142d745110
free_fall,3407,100000,Short,eval_50017,eval_50017_low,17050017,0.5,142,77,142,low,0.0075862333014470144,0.010676588163854273,0.010939398097237376,0.0014971551010824133,True,,E3_fail,124.34319707138499,72.69769330734243,94.28127738825592,-0.13750482308730952,1.0,0,0.004317546330274258,videos/behavior/eval_50017_low__short__u05.mp4,e7216de11ccb3e2b84c7a394249f015d5f6ace368402ef240f4ba7db259cae8b
free_fall,3407,100000,Short,eval_50017,eval_50017_low,17050017,0.8,85,94,198,low,0.0075862333014470144,0.01742935133625441,0.025137658632949967,0.0032736876662851537,True,,E3_fail,64.22428087558768,72.18258696905632,125.72460075809359,0.32377300331312137,1.0,0,0.006563842585049606,videos/behavior/eval_50017_low__short__u08.mp4,48dda38582a74b9ae83bcad4f9b1749152e52427152ec2ed4d75e7702a7a2d24
free_fall,3407,100000,Short,eval_50018,eval_50018_low,17050018,0.0,235,48,48,low,0.010997093215728306,0.008325466019587604,0.009244845480079266,0.00048333402075579517,True,,E3_fail,205.32846340552652,50.9640686036567,51.297560975609755,-0.6002154411321599,1.0,0,0.002994452198491926,videos/behavior/eval_50018_low__short__u00.mp4,7949dfe57e3e1b9c31c2a2af644d14a6da31c56532525f6d2bbbb5e1d9dafdb0
