receiver_id,target_label,phase_index,diffusion_repeat,location,location_label,block_index_zero_based,omega_true,omega_aligned,omega_conflict,omega_hat,frequency_recovery,aligned_color_recovered,video,valid,detection_rate,max_missing_run,max_adjacent_jump_px,median_length_error,boundary_jump_px,median_area_px,area_valid,fit_valid,detected_color,detected_shape,amplitude_hat,fit_center,fit_rmse,strict_valid,strict_detection_rate,strict_frequency_recovery
B_003,low,3,0,13,after block 12,12,2.4739467604667036,2.5097500000000004,5.447,2.3702500000000004,1.0474934036939314,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_13.mp4,True,0.984375,1,0.9024268478433648,0.0009718545972419168,0.3793519005049887,177.0,True,True,red,circle,0.08895076688493175,0.0015842693223198988,0.01713743864627425,True,0.984375,1.04089709762533
B_003,low,3,0,14,after block 13,13,2.4739467604667036,2.5097500000000004,5.447,1.2000000000000002,1.4459102902374672,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_14.mp4,True,1.0,0,7.255116490003534,0.025971179976300413,0.41108319955290357,111.0,True,True,blue,circle,0.08352351347854173,-0.03311571379878681,0.028174977991665292,False,0.015625,nan
B_003,low,3,0,15,after block 14,14,2.4739467604667036,2.5097500000000004,5.447,4.9083749999999995,0.18337730870712424,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_15.mp4,True,1.0,0,3.688697890533236,0.018271115558426615,0.3163043610387001,184.0,True,True,blue,circle,0.05524602319668886,0.007302373368216493,0.03252019073819689,False,0.03125,nan
B_003,low,3,0,16,after block 15,15,2.4739467604667036,2.5097500000000004,5.447,5.664000000000001,-0.07387862796833791,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_16.mp4,True,1.0,0,3.0854073460773113,0.018946699982456627,0.4305893499928034,195.5,True,True,blue,circle,0.07507792870491835,0.004624147943148017,0.017309502110614505,False,0.890625,-0.10554089709762551
B_003,low,3,0,17,after block 16,16,2.4739467604667036,2.5097500000000004,5.447,6.256875,-0.2757255936675462,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_17.mp4,True,1.0,0,3.2562237347175227,0.017898857355124337,0.7359338368451591,202.0,True,True,blue,circle,0.09109678779637884,0.007468859908367382,0.013831751683020737,True,1.0,-0.2704485488126651
B_003,low,3,0,18,after block 17,17,2.4739467604667036,2.5097500000000004,5.447,5.788,-0.11609498680738795,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_18.mp4,True,1.0,0,2.6354224600319274,0.01791162378026659,0.8056546350234488,202.0,True,True,blue,circle,0.09562817345921674,0.005415890688781726,0.012588303058435744,True,1.0,-0.10949868073878631
B_003,low,3,0,19,after block 18,18,2.4739467604667036,2.5097500000000004,5.447,5.633,-0.06332453825857519,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_19.mp4,True,1.0,0,3.2966302158026815,0.017575731053225463,0.8412549204821569,201.5,True,True,blue,circle,0.09679953416759376,0.005385011818971528,0.011467957748593093,True,1.0,-0.059366754617414384
B_003,low,3,0,20,after block 19,19,2.4739467604667036,2.5097500000000004,5.447,5.602,-0.05277044854881276,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_20.mp4,True,1.0,0,2.579761692889644,0.017331413053517486,1.0527789574315287,204.0,True,True,blue,circle,0.09878237244196006,0.005043945212613719,0.01137835436294922,True,1.0,-0.05408970976253302
B_003,low,3,0,21,after block 20,20,2.4739467604667036,2.5097500000000004,5.447,5.590375,-0.048812664907651654,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_21.mp4,True,1.0,0,2.872112144332949,0.016620132215096006,0.9363427215384563,202.5,True,True,blue,circle,0.10561447576968698,0.004132821123468268,0.011595828785668201,True,1.0,-0.04617414248021112
B_003,low,3,0,22,after block 21,21,2.4739467604667036,2.5097500000000004,5.447,5.57875,-0.044854881266490856,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_22.mp4,True,1.0,0,2.866421556734684,0.017877618939486334,3.0766565714777254,204.5,True,True,blue,circle,0.09541840953777783,0.0005666943707990876,0.007663465722149491,True,1.0,-0.04749340369393139
B_003,low,3,0,23,after block 22,22,2.4739467604667036,2.5097500000000004,5.447,5.60975,-0.05540897097625329,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_23.mp4,True,1.0,0,2.78667732288018,0.018536031403454056,2.7690446987067654,204.0,True,True,blue,circle,0.09664241268876066,0.0006230524821763519,0.007695993937415825,True,1.0,-0.059366754617414384
B_003,low,3,0,24,after block 23,23,2.4739467604667036,2.5097500000000004,5.447,5.59425,-0.05013192612137192,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_24.mp4,True,1.0,0,2.7905664931437197,0.018346584835726792,2.7613487458500456,205.0,True,True,blue,circle,0.09696342209092364,0.0006619834508772515,0.007860239532932646,True,1.0,-0.05277044854881276
